ano,id_area,id_centro,id_indicador,indicador,Valor_Indicador,pos_br,pos_sul,pos_rs,pos_pub_br,pos_pub_sul,pos_pub_rs,max_br,max_sul,max_rs,max_pub_br,max_pub_sul,max_pub_rs,media_br,media_sul,media_rs,media_pub_br,media_pub_sul,media_pub_rs,total_br,total_sul,total_rs,total_pub_br,total_pub_sul,total_pub_rs
2009,22,5,4,Nota_Padronizada_Infraestrutura,1.71,600,147,51,65,23,3,5.0,5.0,5.0,4.78,4.69,3.54,3.37,3.63,3.85,2.29,2.8,2.7,666,155,51,103,29,3
2009,26,1,1,CPC_Continuo,3.18,12,6,3,9,4,2,4.11,3.74,3.59,4.11,3.74,3.59,2.2,2.53,2.74,2.94,3.16,3.38,112,36,13,23,8,2
2009,26,1,2,Nota_Continua_Enade,3.92,11,8,3,8,6,2,4.99,4.62,4.62,4.99,4.62,4.62,2.55,3.1,3.26,3.57,3.98,4.27,112,36,13,23,8,2
2009,26,1,3,Nota_Padronizada_IDD,2.53,39,19,8,11,5,2,5.0,4.21,3.9,4.45,4.11,2.86,2.32,2.74,3.06,2.63,2.8,2.7,112,36,13,23,8,2
2009,26,1,4,Nota_Padronizada_Infraestrutura,2.96,68,28,11,4,4,1,5.0,5.0,5.0,3.66,3.66,2.96,3.14,3.48,4.05,1.78,2.23,2.67,112,36,13,23,8,2
2009,39,1,1,CPC_Continuo,3.27,7,3,1,7,3,1,4.17,4.13,3.27,4.17,4.13,3.27,2.56,3.0,3.1,2.71,3.0,3.1,32,6,2,21,6,2
2009,39,1,2,Nota_Continua_Enade,5.0,1,1,1,1,1,1,5.0,5.0,5.0,5.0,5.0,5.0,2.87,3.66,4.54,3.01,3.66,4.54,32,6,2,21,6,2
2009,39,1,3,Nota_Padronizada_IDD,4.62,3,1,1,2,1,1,5.0,4.62,4.62,5.0,4.62,4.62,2.99,3.17,3.05,2.79,3.17,3.05,32,6,2,21,6,2
2009,39,1,4,Nota_Padronizada_Infraestrutura,2.08,16,4,1,5,4,1,5.0,5.0,2.08,5.0,5.0,2.08,2.15,2.8,1.82,1.51,2.8,1.82,32,6,2,21,6,2
2009,65,5,1,CPC_Continuo,4.05,1,1,1,1,1,1,4.05,4.05,4.05,4.05,4.05,4.05,3.32,3.79,4.0,3.32,3.79,4.0,8,3,2,8,3,2
2009,65,5,2,Nota_Continua_Enade,4.44,2,2,2,2,2,2,4.96,4.96,4.96,4.96,4.96,4.96,3.56,4.44,4.7,3.56,4.44,4.7,8,3,2,8,3,2
2009,65,5,4,Nota_Padronizada_Infraestrutura,5.0,1,1,1,1,1,1,5.0,5.0,5.0,5.0,5.0,5.0,2.55,3.48,3.48,2.55,3.48,3.48,8,3,2,8,3,2
2009,803,5,1,CPC_Continuo,3.91,3,1,1,3,1,1,4.17,3.91,3.91,4.17,3.91,3.91,2.37,2.73,3.14,2.68,3.02,3.58,231,47,17,46,10,3
2009,803,5,2,Nota_Continua_Enade,4.96,1,1,1,1,1,1,4.96,4.96,4.96,4.96,4.96,4.96,2.79,3.33,3.67,2.91,3.67,4.43,231,47,17,46,10,3
2009,803,5,3,Nota_Padronizada_IDD,4.42,8,1,1,2,1,1,5.0,4.42,4.42,4.65,4.42,4.42,2.46,3.02,3.49,2.31,2.88,3.36,231,47,17,46,10,3
2009,803,5,4,Nota_Padronizada_Infraestrutura,1.15,194,41,15,20,7,3,5.0,4.82,4.82,5.0,3.21,1.78,2.78,2.93,3.01,1.23,1.56,1.41,231,47,17,46,10,3
2009,803,8,1,CPC_Continuo,3.22,22,13,10,10,6,3,4.17,3.91,3.91,4.17,3.91,3.91,2.37,2.73,3.14,2.68,3.02,3.58,231,47,17,46,10,3
2009,803,8,2,Nota_Continua_Enade,4.08,14,8,5,9,6,3,4.96,4.96,4.96,4.96,4.96,4.96,2.79,3.33,3.67,2.91,3.67,4.43,231,47,17,46,10,3
2009,803,8,3,Nota_Padronizada_IDD,3.03,48,17,10,10,3,2,5.0,4.42,4.42,4.65,4.42,4.42,2.46,3.02,3.49,2.31,2.88,3.36,231,47,17,46,10,3
2009,803,8,4,Nota_Padronizada_Infraestrutura,1.3,187,39,14,14,5,2,5.0,4.82,4.82,5.0,3.21,1.78,2.78,2.93,3.01,1.23,1.56,1.41,231,47,17,46,10,3
2009,804,5,1,CPC_Continuo,3.35,18,8,8,6,2,2,4.61,4.41,4.41,4.61,4.41,4.41,2.36,2.72,3.28,2.82,2.84,3.88,282,48,17,24,7,2
2009,804,5,2,Nota_Continua_Enade,4.6,4,2,2,3,2,2,5.0,4.93,4.93,5.0,4.93,4.93,2.53,3.12,3.72,2.76,3.17,4.76,282,48,17,24,7,2
2009,804,5,3,Nota_Padronizada_IDD,2.34,145,32,13,11,4,1,4.9,4.67,4.67,4.28,4.28,2.34,2.64,3.33,3.69,2.35,2.98,2.34,282,48,17,24,7,2
2009,804,5,4,Nota_Padronizada_Infraestrutura,0.63,269,46,15,21,6,1,5.0,5.0,4.93,4.63,3.93,0.63,3.15,3.25,3.18,1.8,1.85,0.31,282,48,17,24,7,2
2009,806,5,1,CPC_Continuo,3.57,4,3,3,3,2,2,4.57,3.79,3.79,4.57,3.79,3.79,2.5,2.8,3.18,2.74,2.93,3.68,58,19,12,13,4,2
2009,806,5,2,Nota_Continua_Enade,4.56,2,1,1,2,1,1,5.0,4.56,4.56,5.0,4.56,4.56,2.77,3.12,3.5,2.73,3.09,4.36,58,19,12,13,4,2
2009,806,5,3,Nota_Padronizada_IDD,2.57,14,5,5,3,1,1,4.29,4.27,4.27,3.49,2.57,2.57,2.43,2.77,3.17,1.98,2.55,2.57,58,19,12,13,4,2
2009,806,5,4,Nota_Padronizada_Infraestrutura,2.0,45,16,11,5,2,1,4.9,4.9,4.9,3.44,2.31,2.0,3.01,3.33,3.74,1.32,1.28,1.0,58,19,12,13,4,2
2009,4301,1,1,CPC_Continuo,3.75,5,2,2,5,2,2,4.15,4.15,4.15,4.15,4.15,4.15,2.37,2.26,2.68,2.55,2.56,3.29,57,14,5,39,10,3
2009,4301,1,2,Nota_Continua_Enade,3.72,5,2,2,4,2,2,4.41,4.32,4.32,4.41,4.32,4.32,2.24,2.06,2.59,2.34,2.24,3.19,57,14,5,39,10,3
2009,4301,1,3,Nota_Padronizada_IDD,4.64,3,2,2,3,2,2,5.0,5.0,5.0,5.0,5.0,5.0,2.32,2.08,2.69,2.31,2.22,3.29,57,14,5,39,10,3
2009,4301,1,4,Nota_Padronizada_Infraestrutura,3.18,11,2,2,5,2,2,4.47,3.22,3.22,3.65,3.22,3.22,2.1,1.9,2.34,1.94,2.09,2.41,57,14,5,39,10,3
2010,5,3,1,CPC_Continuo,3.79,11,5,2,11,5,2,4.49,4.17,4.17,4.49,4.17,4.17,2.74,2.81,2.87,3.39,3.39,3.79,127,27,8,43,12,3
2010,5,3,2,Nota_Continua_Enade,3.76,13,5,2,12,5,2,4.86,4.53,4.53,4.86,4.53,4.53,2.4,2.55,2.65,3.23,3.32,3.92,127,27,8,43,12,3
2010,5,3,3,Nota_Padronizada_IDD,4.17,13,6,2,10,5,2,5.0,4.91,4.91,5.0,4.91,4.91,2.89,3.14,3.25,3.53,3.6,4.11,127,27,8,43,12,3
2010,5,3,4,Nota_Padronizada_Infraestrutura,3.28,85,18,6,10,4,2,5.0,4.9,4.48,4.62,4.62,3.59,3.54,3.43,3.49,2.29,2.38,2.59,127,27,8,43,12,3
2010,6,4,1,CPC_Continuo,3.48,22,7,4,16,6,3,4.19,3.88,3.82,4.01,3.88,3.82,2.65,2.87,3.1,3.13,3.37,3.61,167,31,10,51,11,3
2010,6,4,2,Nota_Continua_Enade,4.02,9,3,2,5,3,2,4.8,4.12,4.12,4.37,4.12,4.12,2.55,2.81,3.11,3.21,3.54,3.91,167,31,10,51,11,3
2010,6,4,3,Nota_Padronizada_IDD,3.92,13,4,1,8,4,1,5.0,4.62,3.92,4.89,4.62,3.92,2.58,3.0,3.38,2.99,3.54,3.66,167,31,10,51,11,3
2010,6,4,4,Nota_Padronizada_Infraestrutura,0.87,156,29,10,41,9,3,5.0,5.0,5.0,5.0,4.85,1.37,3.76,3.89,3.59,2.45,2.59,1.14,167,31,10,51,11,3
2010,12,4,1,CPC_Continuo,3.03,34,10,4,28,7,3,3.64,3.64,3.55,3.64,3.64,3.55,2.51,2.68,2.96,2.8,2.77,3.14,141,26,10,67,14,5
2010,12,4,2,Nota_Continua_Enade,4.11,22,7,3,18,5,2,4.71,4.71,4.2,4.71,4.71,4.13,2.92,3.3,3.66,3.5,3.38,3.88,141,26,10,67,14,5
2010,12,4,3,Nota_Padronizada_IDD,3.88,11,3,1,9,2,1,5.0,5.0,3.88,4.99,4.0,3.88,2.43,2.73,2.82,2.89,2.78,3.1,141,26,10,67,14,5
2010,12,4,4,Nota_Padronizada_Infraestrutura,2.23,112,24,10,38,12,5,5.0,5.0,4.87,4.91,4.82,4.45,3.42,3.85,3.79,2.48,3.42,3.1,141,26,10,67,14,5
2010,17,3,1,CPC_Continuo,3.46,35,14,6,33,13,5,4.55,4.37,4.37,4.55,4.37,4.37,2.79,3.06,3.2,3.07,3.47,3.92,143,37,12,83,20,5
2010,17,3,2,Nota_Continua_Enade,3.83,24,11,5,24,11,5,4.94,4.8,4.8,4.94,4.8,4.8,2.8,3.17,3.32,3.18,3.74,4.23,143,37,12,83,20,5
2010,17,3,3,Nota_Padronizada_IDD,2.87,64,23,10,42,14,5,5.0,4.8,4.8,5.0,4.8,4.8,2.72,3.15,3.53,2.88,3.44,3.92,143,37,12,83,20,5
2010,17,3,4,Nota_Padronizada_Infraestrutura,2.88,89,31,10,32,15,4,5.0,4.92,4.86,5.0,4.48,4.21,3.18,3.72,3.66,2.49,3.19,3.01,143,37,12,83,20,5
2010,17,8,1,CPC_Continuo,4.37,2,1,1,2,1,1,4.55,4.37,4.37,4.55,4.37,4.37,2.79,3.06,3.2,3.07,3.47,3.92,143,37,12,83,20,5
2010,17,8,2,Nota_Continua_Enade,4.8,2,1,1,2,1,1,4.94,4.8,4.8,4.94,4.8,4.8,2.8,3.17,3.32,3.18,3.74,4.23,143,37,12,83,20,5
2010,17,8,3,Nota_Padronizada_IDD,4.8,3,1,1,3,1,1,5.0,4.8,4.8,5.0,4.8,4.8,2.72,3.15,3.53,2.88,3.44,3.92,143,37,12,83,20,5
2010,17,8,4,Nota_Padronizada_Infraestrutura,3.49,64,22,8,15,6,2,5.0,4.92,4.86,5.0,4.48,4.21,3.18,3.72,3.66,2.49,3.19,3.01,143,37,12,83,20,5
2010,19,4,1,CPC_Continuo,3.61,18,8,3,16,8,3,4.1,4.03,4.01,4.1,4.03,4.01,2.56,2.78,3.0,3.08,3.25,3.76,255,57,19,49,15,3
2010,19,4,2,Nota_Continua_Enade,4.19,14,5,1,13,5,1,4.78,4.78,4.19,4.78,4.78,4.19,2.62,2.83,3.1,3.42,3.52,4.08,255,57,19,49,15,3
2010,19,4,3,Nota_Padronizada_IDD,3.8,21,12,5,8,6,2,5.0,5.0,4.58,5.0,5.0,4.13,2.51,2.93,3.14,2.94,3.53,3.76,255,57,19,49,15,3
2010,19,4,4,Nota_Padronizada_Infraestrutura,0.9,238,57,19,33,15,3,5.0,5.0,4.82,4.92,4.92,2.84,3.72,4.0,3.95,1.91,2.92,2.04,255,57,19,49,15,3
2010,23,4,1,CPC_Continuo,3.65,23,4,2,16,4,2,4.67,3.85,3.66,4.67,3.85,3.66,2.47,2.47,2.59,2.93,3.09,3.48,496,90,33,104,21,6
2010,23,4,2,Nota_Continua_Enade,3.66,49,5,3,41,5,3,4.99,3.94,3.82,4.99,3.94,3.82,2.25,2.18,2.31,3.11,3.09,3.47,496,90,33,104,21,6
2010,23,4,3,Nota_Padronizada_IDD,3.43,105,15,4,42,8,3,5.0,4.74,4.74,4.53,4.07,4.07,2.67,2.51,2.51,3.11,3.14,3.27,496,90,33,104,21,6
2010,23,4,4,Nota_Padronizada_Infraestrutura,2.99,392,79,29,35,14,4,5.0,5.0,5.0,5.0,5.0,3.3,3.72,4.02,3.91,2.3,3.23,2.93,496,90,33,104,21,6
2010,23,9,1,CPC_Continuo,3.66,21,3,1,15,3,1,4.67,3.85,3.66,4.67,3.85,3.66,2.47,2.47,2.59,2.93,3.09,3.48,496,90,33,104,21,6
2010,23,9,2,Nota_Continua_Enade,3.79,40,4,2,33,4,2,4.99,3.94,3.82,4.99,3.94,3.82,2.25,2.18,2.31,3.11,3.09,3.47,496,90,33,104,21,6
2010,23,9,3,Nota_Padronizada_IDD,4.07,38,4,2,16,1,1,5.0,4.74,4.74,4.53,4.07,4.07,2.67,2.51,2.51,3.11,3.14,3.27,496,90,33,104,21,6
2010,23,9,4,Nota_Padronizada_Infraestrutura,3.3,364,73,25,25,9,1,5.0,5.0,5.0,5.0,5.0,3.3,3.72,4.02,3.91,2.3,3.23,2.93,496,90,33,104,21,6
2010,27,4,1,CPC_Continuo,3.59,5,3,2,4,2,2,4.04,4.04,4.04,4.04,4.04,4.04,2.57,3.09,2.96,3.34,3.66,3.82,49,10,6,13,3,2
2010,27,4,2,Nota_Continua_Enade,3.83,7,3,2,7,3,2,4.91,4.85,4.85,4.91,4.85,4.85,2.6,3.34,3.19,3.73,4.29,4.34,49,10,6,13,3,2
2010,27,4,4,Nota_Padronizada_Infraestrutura,2.47,43,10,6,8,3,2,5.0,5.0,5.0,4.16,4.16,4.16,3.54,3.88,3.77,2.13,3.16,3.31,49,10,6,13,3,2
2010,28,9,1,CPC_Continuo,,,,,,,,4.45,4.29,4.29,4.45,4.29,4.29,2.47,2.44,2.7,3.04,2.81,3.64,222,49,18,43,10,3
2010,28,9,2,Nota_Continua_Enade,,,,,,,,4.66,4.6,4.6,4.6,4.6,4.6,2.46,2.4,2.62,3.17,2.89,3.94,222,49,18,43,10,3
2010,28,9,3,Nota_Padronizada_IDD,,,,,,,,5.0,4.61,4.41,5.0,4.41,4.41,2.39,2.44,2.49,2.95,2.69,3.42,222,49,18,43,10,3
2010,28,9,4,Nota_Padronizada_Infraestrutura,1.23,,,,,,,5.0,5.0,4.86,4.88,4.88,3.78,3.88,4.1,4.11,2.31,3.08,2.39,222,49,18,43,10,3
2010,36,4,1,CPC_Continuo,3.42,24,6,3,12,3,1,4.43,3.69,3.67,4.43,3.63,3.42,2.39,2.52,2.66,2.93,2.76,3.42,351,59,22,41,10,1
2010,36,4,2,Nota_Continua_Enade,3.75,24,4,1,19,4,1,5.0,4.4,3.75,5.0,4.4,3.75,2.21,2.43,2.41,3.19,3.05,3.75,351,59,22,41,10,1
2010,36,4,3,Nota_Padronizada_IDD,3.68,30,9,5,12,2,1,5.0,4.93,4.93,5.0,4.62,3.68,2.52,2.72,2.93,3.03,2.57,3.68,351,59,22,41,10,1
2010,36,4,4,Nota_Padronizada_Infraestrutura,0.05,345,58,22,35,9,1,5.0,5.0,5.0,4.77,4.62,0.05,3.82,3.72,3.75,2.17,2.28,0.05,351,59,22,41,10,1
2010,51,3,1,CPC_Continuo,3.43,16,7,3,16,7,3,4.06,4.06,3.75,4.06,4.06,3.75,2.82,3.27,3.58,2.95,3.42,3.58,66,12,3,55,11,3
2010,51,3,2,Nota_Continua_Enade,3.48,14,6,2,14,6,2,5.0,4.22,3.88,5.0,4.22,3.88,2.86,3.34,3.54,2.98,3.45,3.54,66,12,3,55,11,3
2010,51,3,3,Nota_Padronizada_IDD,3.19,18,8,2,18,8,2,5.0,3.87,3.87,5.0,3.87,3.87,2.52,3.08,3.28,2.59,3.08,3.28,66,12,3,55,11,3
2010,51,3,4,Nota_Padronizada_Infraestrutura,3.86,21,5,2,12,5,2,5.0,4.62,4.32,4.62,4.62,4.32,2.77,3.06,3.34,2.47,3.11,3.34,66,12,3,55,11,3
2010,51,9,1,CPC_Continuo,3.75,8,3,1,8,3,1,4.06,4.06,3.75,4.06,4.06,3.75,2.82,3.27,3.58,2.95,3.42,3.58,66,12,3,55,11,3
2010,51,9,2,Nota_Continua_Enade,3.88,9,3,1,9,3,1,5.0,4.22,3.88,5.0,4.22,3.88,2.86,3.34,3.54,2.98,3.45,3.54,66,12,3,55,11,3
2010,51,9,3,Nota_Padronizada_IDD,3.87,4,1,1,4,1,1,5.0,3.87,3.87,5.0,3.87,3.87,2.52,3.08,3.28,2.59,3.08,3.28,66,12,3,55,11,3
2010,51,9,4,Nota_Padronizada_Infraestrutura,1.85,48,11,3,37,10,3,5.0,4.62,4.32,4.62,4.62,4.32,2.77,3.06,3.34,2.47,3.11,3.34,66,12,3,55,11,3
2010,92,12,1,CPC_Continuo,,,,,,,,3.71,3.7,3.7,3.7,3.7,3.7,2.17,2.44,3.2,2.74,2.67,3.43,125,19,6,19,5,2
2010,92,12,2,Nota_Continua_Enade,,,,,,,,5.0,4.89,4.89,4.47,3.99,3.99,2.56,2.98,3.75,3.31,3.09,3.73,125,19,6,19,5,2
2010,92,12,3,Nota_Padronizada_IDD,,,,,,,,5.0,4.59,4.59,5.0,4.59,4.59,1.95,2.41,3.85,2.69,2.66,4.59,125,19,6,19,5,2
2010,92,12,4,Nota_Padronizada_Infraestrutura,2.71,,,,,,,5.0,4.59,4.59,5.0,4.37,3.91,3.37,3.18,3.21,2.78,3.03,1.96,125,19,6,19,5,2
2010,3501,7,1,CPC_Continuo,3.87,4,1,1,3,1,1,4.41,3.87,3.87,4.41,3.87,3.87,2.44,2.58,2.8,2.9,2.93,3.43,195,54,19,33,16,3
2010,3501,7,2,Nota_Continua_Enade,3.94,15,3,2,8,2,1,4.77,4.62,4.62,4.77,3.94,3.94,2.58,2.74,2.94,3.09,3.05,3.28,195,54,19,33,16,3
2010,3501,7,3,Nota_Padronizada_IDD,4.17,10,3,2,4,2,1,5.0,5.0,4.36,5.0,5.0,4.17,2.45,2.69,2.81,2.75,2.95,2.91,195,54,19,33,16,3
2010,3501,7,4,Nota_Padronizada_Infraestrutura,2.4,172,48,17,20,12,2,5.0,5.0,5.0,4.66,4.64,3.38,3.78,3.82,3.86,2.61,3.16,2.69,195,54,19,33,16,3
2011,21,10,1,CPC_Continuo,2.73,82,28,14,27,9,3,4.42,3.72,3.72,3.72,3.72,3.72,2.62,2.77,2.78,2.84,3.07,3.09,179,42,20,41,9,3
2011,21,10,2,Nota_Continua_Enade,2.59,71,24,11,31,8,3,5.0,4.25,4.25,4.41,4.25,4.25,2.33,2.53,2.49,2.94,3.16,3.16,179,42,20,41,9,3
2011,21,10,3,Nota_Padronizada_IDD,2.16,121,32,15,31,8,2,5.0,4.5,4.37,3.7,3.55,3.55,2.57,2.76,2.75,2.46,2.79,2.55,179,42,20,41,9,3
2011,21,10,4,Nota_Padronizada_Infraestrutura,1.22,167,42,20,32,9,3,5.0,5.0,5.0,4.41,4.2,2.42,3.48,3.83,3.76,2.23,2.61,1.93,179,42,20,41,9,3
2011,701,2,1,CPC_Continuo,,,,,,,,4.43,4.11,4.11,4.43,4.11,4.11,2.77,2.82,2.81,2.82,3.17,3.5,27,5,3,26,4,2
2011,701,2,2,Nota_Continua_Enade,4.29,,,,,,,4.02,3.37,3.37,4.02,3.37,3.37,2.34,1.99,2.15,2.39,2.22,2.7,27,5,3,26,4,2
2011,701,2,3,Nota_Padronizada_IDD,,,,,,,,5.0,4.33,4.33,5.0,4.33,4.33,2.68,2.29,2.69,2.74,2.6,3.51,27,5,3,26,4,2
2011,701,2,4,Nota_Padronizada_Infraestrutura,5.0,,,,,,,5.0,5.0,5.0,5.0,5.0,5.0,3.34,3.88,4.7,3.28,3.6,4.55,27,5,3,26,4,2
2011,702,2,1,CPC_Continuo,3.67,25,9,6,20,6,3,4.85,4.2,4.2,4.85,4.2,4.2,2.62,3.09,3.24,2.67,3.2,3.68,313,53,25,182,23,5
2011,702,2,2,Nota_Continua_Enade,3.96,17,6,5,15,4,3,4.94,4.38,4.38,4.94,4.26,4.23,2.38,2.89,3.04,2.55,3.15,3.64,313,53,25,182,23,5
2011,702,2,3,Nota_Padronizada_IDD,4.1,18,7,6,14,3,2,5.0,4.66,4.66,5.0,4.27,4.12,2.48,3.12,3.31,2.59,3.22,3.59,313,53,25,182,23,5
2011,702,2,4,Nota_Padronizada_Infraestrutura,2.32,264,52,25,135,22,5,5.0,5.0,5.0,5.0,5.0,5.0,3.68,4.38,4.51,3.11,3.97,3.73,313,53,25,182,23,5
2011,902,1,1,CPC_Continuo,2.93,135,37,21,60,17,6,4.51,4.19,4.15,4.51,4.19,3.46,2.65,3.1,3.2,2.6,3.2,3.18,424,59,25,185,24,6
2011,902,1,2,Nota_Continua_Enade,2.49,240,48,22,113,22,6,4.93,4.93,4.24,4.93,4.93,3.82,2.61,3.07,3.11,2.66,3.26,3.13,424,59,25,185,24,6
2011,902,1,3,Nota_Padronizada_IDD,1.91,318,52,23,146,22,6,5.0,4.69,4.41,4.75,4.69,2.76,2.49,2.87,2.84,2.52,2.91,2.35,424,59,25,185,24,6
2011,902,1,4,Nota_Padronizada_Infraestrutura,4.42,153,34,16,17,8,2,5.0,5.0,5.0,5.0,5.0,4.47,3.64,4.21,4.35,2.78,3.67,3.56,424,59,25,185,24,6
2011,1401,2,1,CPC_Continuo,3.52,12,4,2,11,4,2,4.1,4.04,3.63,4.1,4.04,3.63,2.82,3.26,3.12,2.88,3.46,3.49,41,9,5,36,7,3
2011,1401,2,2,Nota_Continua_Enade,2.92,10,3,1,9,3,1,5.0,3.23,2.92,3.58,3.23,2.92,2.2,2.39,2.26,2.2,2.59,2.65,41,9,5,36,7,3
2011,1401,2,3,Nota_Padronizada_IDD,4.13,8,3,1,7,3,1,5.0,4.6,4.13,5.0,4.6,4.13,2.96,3.31,3.06,3.03,3.63,3.64,41,9,5,36,7,3
2011,1401,2,4,Nota_Padronizada_Infraestrutura,0.38,40,9,5,35,7,3,5.0,5.0,5.0,5.0,5.0,2.69,3.0,3.12,3.08,2.75,2.63,1.89,41,9,5,36,7,3
2011,1402,2,1,CPC_Continuo,3.19,30,11,6,26,8,4,4.69,4.05,3.73,4.69,4.05,3.7,2.79,3.22,3.14,2.81,3.33,3.35,116,18,10,97,12,5
2011,1402,2,2,Nota_Continua_Enade,2.8,29,11,6,24,7,3,4.99,3.85,3.5,4.99,3.85,3.5,2.3,2.79,2.74,2.31,2.83,2.91,116,18,10,97,12,5
2011,1402,2,3,Nota_Padronizada_IDD,3.12,30,11,6,25,7,3,5.0,4.04,3.73,5.0,4.04,3.44,2.5,2.95,2.91,2.49,2.94,2.98,116,18,10,97,12,5
2011,1402,2,4,Nota_Padronizada_Infraestrutura,1.11,112,18,10,93,12,5,5.0,5.0,5.0,5.0,5.0,5.0,3.48,4.04,4.03,3.25,3.72,3.44,116,18,10,97,12,5
2011,1501,2,1,CPC_Continuo,3.2,19,7,3,18,6,2,4.36,4.34,3.46,4.36,4.34,3.33,2.62,2.88,2.87,2.93,3.07,3.16,87,24,11,47,12,3
2011,1501,2,2,Nota_Continua_Enade,2.91,21,6,3,20,5,2,4.71,4.7,3.16,4.71,4.7,3.16,2.08,2.34,2.29,2.53,2.68,2.71,87,24,11,47,12,3
2011,1501,2,3,Nota_Padronizada_IDD,2.85,25,8,3,22,6,1,5.0,5.0,3.22,5.0,5.0,2.85,2.13,2.43,2.33,2.51,2.69,2.38,87,24,11,47,12,3
2011,1501,2,4,Nota_Padronizada_Infraestrutura,3.89,46,16,9,11,4,1,5.0,5.0,5.0,5.0,5.0,3.89,3.72,3.96,4.38,3.02,3.14,3.48,87,24,11,47,12,3
2011,1502,2,1,CPC_Continuo,3.04,60,15,10,48,9,4,4.59,4.07,3.82,4.59,4.07,3.82,2.74,3.19,3.32,2.83,3.2,3.16,157,22,11,104,13,5
2011,1502,2,2,Nota_Continua_Enade,2.79,58,14,9,48,8,3,4.81,4.3,3.78,4.81,4.3,3.69,2.52,3.03,3.18,2.69,2.97,2.79,157,22,11,104,13,5
2011,1502,2,3,Nota_Padronizada_IDD,2.41,75,15,9,56,9,3,5.0,4.14,3.93,5.0,4.14,3.15,2.32,2.84,2.94,2.42,2.76,2.47,157,22,11,104,13,5
2011,1502,2,4,Nota_Padronizada_Infraestrutura,2.95,115,18,10,62,9,4,5.0,5.0,5.0,5.0,4.76,4.55,3.6,4.03,4.37,3.13,3.41,3.72,157,22,11,104,13,5
2011,1601,2,1,CPC_Continuo,,,,,,,,4.39,4.12,4.12,4.3,3.93,3.93,2.78,3.01,3.34,2.85,3.34,3.52,164,32,15,70,10,6
2011,1601,2,2,Nota_Continua_Enade,3.29,,,,,,,4.94,4.43,4.43,4.94,4.43,4.43,2.76,2.97,3.24,2.94,3.36,3.51,164,32,15,70,10,6
2011,1601,2,3,Nota_Padronizada_IDD,2.12,,,,,,,5.0,4.46,4.46,4.46,4.46,4.46,2.25,2.63,2.87,2.15,2.9,3.07,164,32,15,70,10,6
2011,1601,2,4,Nota_Padronizada_Infraestrutura,2.2,,,,,,,5.0,5.0,5.0,4.76,4.02,4.02,3.62,4.07,3.96,2.57,2.74,3.05,164,32,15,70,10,6
2011,1602,2,1,CPC_Continuo,3.46,57,14,7,33,7,3,4.3,4.01,4.01,4.3,3.77,3.77,2.82,3.01,3.14,2.79,3.26,3.48,363,62,27,174,17,5
2011,1602,2,2,Nota_Continua_Enade,3.66,31,5,4,22,3,2,4.67,4.02,4.02,4.67,3.88,3.83,2.61,2.79,2.95,2.67,3.18,3.48,363,62,27,174,17,5
2011,1602,2,3,Nota_Padronizada_IDD,3.11,110,24,13,54,8,3,5.0,4.58,4.58,5.0,3.94,3.94,2.62,2.8,2.96,2.58,2.89,3.1,363,62,27,174,17,5
2011,1602,2,4,Nota_Padronizada_Infraestrutura,2.88,279,59,26,93,14,4,5.0,5.0,5.0,5.0,5.0,4.06,3.69,4.28,4.27,2.89,3.53,3.36,363,62,27,174,17,5
2011,2001,6,1,CPC_Continuo,3.64,44,12,8,16,3,1,4.85,4.29,4.1,4.85,3.94,3.64,2.58,2.78,3.05,2.62,2.9,3.06,863,157,49,219,31,5
2011,2001,6,2,Nota_Continua_Enade,3.43,82,19,9,34,7,1,4.96,4.64,4.64,4.96,3.86,3.43,2.44,2.63,3.0,2.59,2.72,2.72,863,157,49,219,31,5
2011,2001,6,3,Nota_Padronizada_IDD,3.51,100,21,11,28,4,1,5.0,5.0,5.0,5.0,4.14,3.51,2.47,2.69,2.97,2.51,2.67,2.28,863,157,49,219,31,5
2011,2001,6,4,Nota_Padronizada_Infraestrutura,3.98,496,115,42,27,7,2,5.0,5.0,5.0,5.0,4.79,3.99,3.82,4.24,4.53,2.44,2.93,3.27,863,157,49,219,31,5
2011,2402,5,1,CPC_Continuo,2.06,234,46,21,106,17,4,4.49,4.49,4.49,3.97,3.97,3.56,2.82,3.16,3.36,2.66,2.98,2.95,265,48,21,131,19,4
2011,2402,5,2,Nota_Continua_Enade,1.7,235,44,21,109,16,4,4.85,4.84,4.76,4.37,4.17,3.79,2.75,3.07,3.32,2.58,2.83,3.02,265,48,21,131,19,4
2011,2402,5,3,Nota_Padronizada_IDD,0.31,247,46,21,115,17,4,5.0,5.0,5.0,4.78,4.37,3.57,2.68,2.86,3.14,2.42,2.34,2.1,265,48,21,131,19,4
2011,2402,5,4,Nota_Padronizada_Infraestrutura,3.12,173,43,19,50,14,2,5.0,5.0,5.0,4.63,4.61,4.54,3.52,4.14,4.38,2.66,3.38,3.03,265,48,21,131,19,4
2011,2501,1,1,CPC_Continuo,2.92,35,16,8,23,10,4,4.43,4.43,4.01,4.43,4.43,4.01,2.84,3.02,3.23,3.02,3.23,3.3,67,23,8,34,12,4
2011,2501,1,2,Nota_Continua_Enade,2.73,39,17,8,25,10,4,4.62,4.37,4.37,4.62,4.37,4.37,2.84,3.05,3.35,3.12,3.32,3.42,67,23,8,34,12,4
