ano,codies,nomeies,sigla,Publica,categoriaadm,orgacademica,uf,igc_continuo,igc_faixa
2009,208,UNIVERSIDADE DE RIBEIRÃO PRETO,UNAERP,1,PÚBLICA,Universidade,MA,2.59,3
2009,322,UNIVERSIDADE PAULISTA,UNIP,0,PRIVADA,Universidade,SP,2.59,3
2009,167,UNIVERSIDADE METODISTA DE SÃO PAULO,UMESP,0,PRIVADA,Universidade,SP,2.58,3
2009,423,UNIVERSIDADE REGIONAL INTEGRADA DO ALTO URUGUAI E DAS MISSÕES,URI,0,PRIVADA,Universidade,SP,2.57,3
2009,3,UNIVERSIDADE FEDERAL DE SERGIPE,UFS,0,PRIVADA,Universidade,RS,2.57,3
2009,472,UNIVERSIDADE DO GRANDE RIO PROFESSOR JOSÉ DE SOUZA HERDY,UNIGRANRIO,1,PÚBLICA,Universidade,SE,2.56,3
2009,15,UNIVERSIDADE CATÓLICA DE PETRÓPOLIS,UCP,0,PRIVADA,Universidade,RJ,2.56,3
2009,1036,UNIVERSIDADE DO ESTADO DE MINAS GERAIS,UEMG,0,PRIVADA,Universidade,RJ,2.56,3
2009,3151,UNIVERSIDADE COMUNITÁRIA DA REGIÃO DE CHAPECÓ,UNOCHAPECÓ,1,PÚBLICA,Universidade,MG,2.55,3
2009,316,UNIVERSIDADE NOVE DE JULHO,UNINOVE,1,PÚBLICA,Universidade,SC,2.53,3
2009,688,UNIVERSIDADE ESTADUAL DO SUDOESTE DA BAHIA,UESB,0,PRIVADA,Universidade,SP,2.52,3
2009,150,UNIVERSIDADE DE SOROCABA,UNISO,1,PÚBLICA,Universidade,BA,2.51,3
2009,81,UNIVERSIDADE DA REGIÃO DE JOINVILLE,UNIVILLE,0,PRIVADA,Universidade,SP,2.51,3
2009,1128,UNIVERSIDADE DE ITAÚNA,UI,0,PRIVADA,Universidade,SC,2.50,3
2009,275,UNIVERSIDADE DO VALE DO PARAÍBA,UNIVAP,0,PRIVADA,Universidade,MG,2.50,3
2009,29,UNIVERSIDADE ESTADUAL DO CEARÁ,UECE,0,PRIVADA,Universidade,SP,2.50,3
2009,221,UNIVERSIDADE CRUZEIRO DO SUL,UNICSUL,1,PÚBLICA,Universidade,CE,2.49,3
2009,266,UNIVERSIDADE METODISTA DE PIRACICABA,UNIMEP,0,PRIVADA,Universidade,SP,2.49,3
2009,1028,UNIVERSIDADE ESTADUAL DE MATO GROSSO DO SUL,UEMS,0,PRIVADA,Universidade,SP,2.48,3
2009,494,UNIVERSIDADE DO SUL DE SANTA CATARINA,UNISUL,1,PÚBLICA,Universidade,MS,2.48,3
2009,789,UNIVERSIDADE FEDERAL DE RORAIMA,UFRR,0,PRIVADA,Universidade,SC,2.47,3
2009,605,UNIVERSIDADE MUNICIPAL DE SÃO CAETANO DO SUL,USCS,1,PÚBLICA,Universidade,RR,2.46,3
2009,3849,FUNDAÇÃO UNIVERSIDADE FEDERAL DO TOCANTINS,UFT,1,PÚBLICA,Universidade,SP,2.45,3
2009,1153,UNIVERSIDADE CÂNDIDO MENDES,UCAM,1,PÚBLICA,Universidade,TO,2.44,3
2009,550,UNIVERSIDADE ESTADUAL DA PARAÍBA,UEPB,0,PRIVADA,Universidade,RJ,2.44,3
2009,1557,UNIVERSIDADE FUMEC,FUMEC,1,PÚBLICA,Universidade,PB,2.42,3
2009,40,UNIVERSIDADE DO ESTADO DA BAHIA,UNEB,0,PRIVADA,Universidade,MG,2.42,3
2009,590,UNIVERSIDADE FEDERAL RURAL DA AMAZÔNIA,UFRA,1,PÚBLICA,Universidade,BA,2.40,3
2009,482,UNIVERSIDADE DO EXTREMO SUL CATARINENSE,UNESC,1,PÚBLICA,Universidade,PA,2.39,3
2009,271,UNIVERSIDADE DO OESTE PAULISTA,UNOESTE,0,PRIVADA,Universidade,SC,2.39,3
2009,952,UNIVERSIDADE SANTA CECÍLIA,UNISANTA,0,PRIVADA,Universidade,SP,2.39,3
2009,227,UNIVERSIDADE CATÓLICA DE SANTOS,UNISANTOS,0,PRIVADA,Universidade,SP,2.39,3
2009,953,UNIVERSIDADE METROPOLITANA DE SANTOS,UNIMES,0,PRIVADA,Universidade,SP,2.38,3
2009,16,UNIVERSIDADE GAMA FILHO,UGF,0,PRIVADA,Universidade,SP,2.38,3
2009,437,UNIVERSIDADE PARANAENSE,UNIPAR,0,PRIVADA,Universidade,RJ,2.38,3
2009,417,UNIVERSIDADE CIDADE DE SÃO PAULO,,0,PRIVADA,Universidade,PR,2.37,3
2009,496,UNIVERSIDADE DE FRANCA,UNIFRAN,0,PRIVADA,Universidade,SP,2.35,3
2009,82,UNIVERSIDADE DO OESTE DE SANTA CATARINA,UNOESC,0,PRIVADA,Universidade,SP,2.35,3
2009,71,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,UERN,0,PRIVADA,Universidade,SC,2.34,3
2009,671,UNIVERSIDADE ANHANGUERA - UNIDERP,UNIDERP,1,PÚBLICA,Universidade,RN,2.34,3
2009,665,UNIVERSIDADE DE TAUBATÉ,UNITAU,0,PRIVADA,Universidade,MS,2.31,3
2009,521,UNIVERSIDADE DE MOGI DAS CRUZES,UMC,1,PÚBLICA,Universidade,SP,2.30,3
2009,719,UNIVERSIDADE DO ESTADO DE MATO GROSSO,UNEMAT,0,PRIVADA,Universidade,SP,2.29,3
2009,670,UNIVERSIDADE SÃO FRANCISCO,USF,1,PÚBLICA,Universidade,MT,2.27,3
2009,11,UNIVERSIDADE CATÓLICA DE PERNAMBUCO,UNICAP,0,PRIVADA,Universidade,SP,2.25,3
2009,446,UNIVERSIDADE DE CRUZ ALTA,UNICRUZ,0,PRIVADA,Universidade,PE,2.25,3
2009,355,UNIVERSIDADE TUIUTI DO PARANÁ,UTP,0,PRIVADA,Universidade,RS,2.25,3
2009,1586,UNIVERSIDADE DO VALE DO SAPUCAÍ,UNIVÁS,0,PRIVADA,Universidade,PR,2.23,3
2009,1189,UNIVERSIDADE DO PLANALTO CATARINENSE,UNIPLAC,0,PRIVADA,Universidade,MG,2.23,3
2009,527,PONTIFÍCIA UNIVERSIDADE CATÓLICA DE GOIÁS,PUC GOIÁS,0,PRIVADA,Universidade,SC,2.21,3
2009,375,UNIVERSIDADE DE SANTO AMARO,UNISA,0,PRIVADA,Universidade,GO,2.20,3
2009,409,UNIVERSIDADE DE PERNAMBUCO,UPE,0,PRIVADA,Universidade,SP,2.20,3
2009,746,UNIVERSIDADE REGIONAL DO CARIRI,URCA,1,PÚBLICA,Universidade,PE,2.18,3
2009,95,UNIVERSIDADE ESTADUAL DO VALE DO ACARAÚ,UVA,1,PÚBLICA,Universidade,CE,2.18,3
2009,466,UNIVERSIDADE ANHEMBI MORUMBI,UAM,1,PÚBLICA,Universidade,CE,2.17,3
2009,519,UNIVERSIDADE CATÓLICA DO SALVADOR,UCSAL,0,PRIVADA,Universidade,SP,2.16,3
2009,383,UNIVERSIDADE DA AMAZÔNIA,UNAMA,0,PRIVADA,Universidade,BA,2.16,3
2009,319,UNIVERSIDADE CAMILO CASTELO BRANCO,UNICASTELO,0,PRIVADA,Universidade,PA,2.14,3
2009,666,UNIVERSIDADE ESTADUAL DE FEIRA DE SANTANA,UEFS,0,PRIVADA,Universidade,SP,2.12,3
2009,143,UNIVERSIDADE DE UBERABA,UNIUBE,1,PÚBLICA,Universidade,BA,2.12,3
2009,27,UNIVERSIDADE VALE DO RIO VERDE,UNINCOR,0,PRIVADA,Universidade,MG,2.11,3
2009,526,UNIVERSIDADE BRAZ CUBAS,UBC,0,PRIVADA,Universidade,MG,2.11,3
2009,30,UNIVERSIDADE JOSÉ DO ROSÁRIO VELLANO,UNIFENAS,0,PRIVADA,Universidade,SP,2.10,3
2009,568,UNIVERSIDADE ESTADUAL DO MARANHÃO,UEMA,0,PRIVADA,Universidade,MG,2.08,3
2009,4503,UNIVERSIDADE FEDERAL DO RECÔNCAVO DA BAHIA,UFRB,1,PÚBLICA,Universidade,MA,2.07,3
2009,830,UNIVERSIDADE FEDERAL DO AMAPÁ,UNIFAP,1,PÚBLICA,Universidade,BA,2.06,3
2009,264,UNIVERSIDADE SÃO MARCOS,USM,1,PÚBLICA,Universidade,AP,2.05,3
2009,38,UNIVERSIDADE DO ESTADO DO PARÁ,UEPA,0,PRIVADA,Universidade,SP,2.05,3
2009,140,UNIVERSIDADE SEVERINO SOMBRA,USS,1,PÚBLICA,Universidade,PA,2.02,3
2009,481,UNIVERSIDADE GUARULHOS,UNG,0,PRIVADA,Universidade,RJ,2.01,3
2009,718,UNIVERSIDADE POTIGUAR,UNP,0,PRIVADA,Universidade,SP,2.01,3
2009,176,UNIVERSIDADE CASTELO BRANCO,UCB,0,PRIVADA,Universidade,RN,2.00,3
2009,163,UNIVERSIDADE ESTÁCIO DE SÁ,UNESA,0,PRIVADA,Universidade,RJ,1.99,3
2009,780,UNIVERSIDADE DE CUIABÁ,UNIC,0,PRIVADA,Universidade,RJ,1.99,3
2009,296,UNIVERSIDADE DA REGIÃO DA CAMPANHA,URCAMP,0,PRIVADA,Universidade,MT,1.98,3
2009,513,UNIVERSIDADE VALE DO RIO DOCE,UNIVALE,0,PRIVADA,Universidade,RS,1.98,3
2009,756,UNIVERSIDADE ESTADUAL DO PIAUÍ,UESPI,0,PRIVADA,Universidade,MG,1.97,3
2009,663,UNIVERSIDADE SALGADO DE OLIVEIRA,UNIVERSO,1,PÚBLICA,Universidade,PI,1.97,3
2009,308,UNIVERSIDADE PRESIDENTE ANTÔNIO CARLOS,UNIPAC,0,PRIVADA,Universidade,RJ,1.96,3
2009,47,UNIVERSIDADE ESTADUAL DE GOIÁS,UEG,0,PRIVADA,Universidade,MG,1.96,3
2009,398,UNIVERSIDADE TIRADENTES,UNIT,1,PÚBLICA,Universidade,GO,1.94,2
2009,457,UNIVERSIDADE BANDEIRANTE DE SÃO PAULO,UNIBAN,0,PRIVADA,Universidade,SE,1.94,2
2009,441,UNIVERSIDADE DO CONTESTADO,UNC,0,PRIVADA,Universidade,SP,1.93,2
2009,458,UNIVERSIDADE IBIRAPUERA,UNIB,0,PRIVADA,Universidade,SC,1.91,2
2009,215,UNIVERSIDADE DO GRANDE ABC,UNIABC,0,PRIVADA,Universidade,SP,1.91,2
2009,5242,UNIVERSIDADE ESTADUAL DE ALAGOAS - UNEAL,UNEAL,0,PRIVADA,Universidade,SP,1.90,2
2009,5077,UNIVERSIDADE ESTADUAL DE RORAIMA,UERR,1,PÚBLICA,Universidade,AL,1.85,2
2009,330,UNIVERSIDADE IGUAÇU,UNIG,1,PÚBLICA,Universidade,RR,1.78,2
2009,240,UNIVERSIDADE SANTA ÚRSULA,USU,0,PRIVADA,Universidade,RJ,1.65,2
2009,3974,UNIVERSIDADE DE RIO VERDE,FESURV,0,PRIVADA,Universidade,RJ,1.63,2
2009,32,UNIVERSIDADE ESTADUAL DE CIÊNCIAS DA SAÚDE DE ALAGOAS - UNCISAL,UNCISAL,1,PÚBLICA,Universidade,GO,1.62,2
2009,829,UNIVERSIDADE DO TOCANTINS,UNITINS,1,PÚBLICA,Universidade,AL,1.53,2
,,,,1,PÚBLICA,Universidade,TO,1.49,2
